strateji,tohum,gun,masa,asci,salon,plan,servis,kizgin,kisi,ciro,memnuniyet,itibar,kasa
fazla_kadro,20284667,37,4,1,2,9,9,0,15,75250,9770,4808,790873
fazla_kadro,20284667,38,4,1,2,10,9,1,14,77150,5419,4704,843192
fazla_kadro,20284667,39,4,1,2,7,5,2,10,80650,8979,4623,897923
fazla_kadro,20284667,40,4,1,2,8,8,0,15,72730,8175,4890,947976
fazla_kadro,20284667,41,4,1,2,10,9,1,17,76460,8225,5405,999843
fazla_kadro,20284667,42,4,1,2,7,5,2,14,78950,8471,5234,589396
fazla_kadro,20284667,43,4,1,2,8,6,2,13,69700,8458,5394,636676
fazla_kadro,20284667,44,4,1,2,7,3,4,9,78910,4408,4630,691357
fazla_kadro,20284667,45,4,1,2,4,3,1,12,71150,7228,4685,739464
fazla_kadro,20284667,46,4,1,2,5,5,0,15,103815,9867,5139,810966
fazla_kadro,20284667,47,4,1,2,7,7,0,16,88200,6906,5174,870842
fazla_kadro,20284667,48,4,1,2,8,5,3,14,85350,4924,4011,929096
fazla_kadro,20284667,49,4,1,2,12,11,1,17,88330,8160,4178,519720
fazla_kadro,20284667,50,4,1,2,9,9,0,15,96030,9200,4489,585187
fazla_kadro,20284667,51,4,1,2,5,4,1,14,83390,8254,4834,642659
fazla_kadro,20284667,52,4,1,2,9,9,0,16,97580,6861,5061,709123
fazla_kadro,20284667,53,4,1,2,6,6,0,16,130500,7273,5162,798536
fazla_kadro,20284667,54,4,1,2,7,4,3,12,85100,9162,5260,856620
fazla_kadro,20284667,55,4,1,2,6,4,2,15,90375,5925,4587,918277
fazla_kadro,20284667,56,4,1,2,4,4,0,19,83900,2563,2986,498556
fazla_kadro,20284667,57,4,1,2,6,5,1,11,56700,9858,3249,536882
fazla_kadro,20284667,58,4,1,2,6,6,0,13,78950,8562,3545,590519
fazla_kadro,20284667,59,4,1,2,8,8,0,14,75870,9046,3837,642342
fazla_kadro,20284667,60,4,1,2,9,9,0,14,87650,8839,4112,701655
fazla_kadro,20292586,1,4,1,2,6,6,0,13,53290,9878,3511,836380
fazla_kadro,20292586,2,4,1,2,9,9,0,14,74850,7793,3584,887212
fazla_kadro,20292586,3,4,1,2,8,8,0,14,72470,9850,3975,936831
fazla_kadro,20292586,4,4,1,2,8,8,0,14,96100,7425,4103,1002722
fazla_kadro,20292586,5,4,1,2,7,7,0,15,74690,6580,4074,1053569
fazla_kadro,20292586,6,4,1,2,10,9,1,17,76950,8432,4543,1105652
fazla_kadro,20292586,7,4,1,2,7,5,2,16,69200,6017,4427,716085
fazla_kadro,20292586,8,4,1,2,9,9,0,15,70145,7246,4716,763642
fazla_kadro,20292586,9,4,1,2,9,9,0,16,80850,6932,4857,818471
fazla_kadro,20292586,10,4,1,2,10,8,2,13,75500,8957,4963,869585
fazla_kadro,20292586,11,4,1,2,8,7,1,14,71450,5333,4696,918111
fazla_kadro,20292586,12,4,1,2,8,8,0,16,75745,9011,5007,969463
fazla_kadro,20292586,13,4,1,2,11,9,2,18,106945,8502,5226,1042059
fazla_kadro,20292586,14,4,1,2,8,7,1,19,106175,8306,5409,672927
fazla_kadro,20292586,15,4,1,2,9,7,2,14,78100,7412,5233,725996
fazla_kadro,20292586,16,4,1,2,7,6,1,14,71100,7503,5308,773828
fazla_kadro,20292586,17,4,1,2,6,4,2,13,65405,8291,5451,818006
fazla_kadro,20292586,18,4,1,2,8,8,0,17,103550,6467,5310,887944
fazla_kadro,20292586,19,4,1,2,8,7,1,15,96700,8616,5519,953373
fazla_kadro,20292586,20,4,1,2,12,9,3,17,119800,4066,4540,1035008
fazla_kadro,20292586,21,4,1,2,12,9,3,16,91985,8643,4688,650843
fazla_kadro,20292586,22,4,1,2,9,9,0,16,85620,9039,4911,709433
fazla_kadro,20292586,23,4,1,2,9,8,1,14,96150,6186,4861,774902
fazla_kadro,20292586,24,4,1,2,8,7,1,15,98570,7593,4978,843058
fazla_kadro,20292586,25,4,1,2,7,6,1,15,93090,7110,5262,906587
fazla_kadro,20292586,26,4,1,2,8,6,2,13,105325,7148,4389,979858
fazla_kadro,20292586,27,4,1,2,7,5,2,10,59195,7992,3853,1020391
fazla_kadro,20292586,28,4,1,2,8,7,1,17,106850,9480,4318,640357
fazla_kadro,20292586,29,4,1,2,7,7,0,15,77115,9217,4718,692442
fazla_kadro,20292586,30,4,1,2,8,6,2,12,96320,6761,4584,759639
fazla_kadro,20292586,31,4,1,2,6,4,2,11,99350,5961,4296,827071
fazla_kadro,20292586,32,4,1,2,7,7,0,15,88050,8386,4557,886323
fazla_kadro,20292586,33,4,1,2,5,5,0,15,92350,9031,4887,948516
fazla_kadro,20292586,34,4,1,2,11,8,3,16,87345,4933,4177,1007941
fazla_kadro,20292586,35,4,1,2,8,8,0,18,112410,8207,4547,626468
fazla_kadro,20292586,36,4,1,2,10,9,1,14,70595,9015,4867,674488
fazla_kadro,20292586,37,4,1,2,7,6,1,14,77400,8670,5092,726772
fazla_kadro,20292586,38,4,1,2,6,6,0,16,74650,8920,5344,777210
fazla_kadro,20292586,39,4,1,2,7,6,1,16,88800,7417,5482,837500
fazla_kadro,20292586,40,4,1,2,10,9,1,15,84960,6893,5534,896024
fazla_kadro,20292586,41,4,1,2,11,8,3,16,109400,5868,5413,970085
fazla_kadro,20292586,42,4,1,2,11,10,1,20,142225,6376,5411,602955
fazla_kadro,20292586,43,4,1,2,7,7,0,17,97285,8300,5753,669053
fazla_kadro,20292586,44,4,1,2,8,8,0,17,109200,8585,5965,743298
fazla_kadro,20292586,45,4,1,2,11,10,1,17,103505,7834,6089,813738
fazla_kadro,20292586,46,4,1,2,11,10,1,16,73050,7806,6074,863060
fazla_kadro,20292586,47,4,1,2,7,5,2,13,127220,6837,5739,951796
fazla_kadro,20292586,48,4,1,2,12,11,1,19,92850,6041,4690,1014578
fazla_kadro,20292586,49,4,1,2,12,9,3,15,103050,7291,4377,614362
fazla_kadro,20292586,50,4,1,2,6,6,0,15,71810,8685,4685,662742
fazla_kadro,20292586,51,4,1,2,10,8,2,11,53645,6167,4259,699102
fazla_kadro,20292586,52,4,1,2,8,7,1,12,80150,6745,4330,753557
fazla_kadro,20292586,53,4,1,2,4,3,1,10,46600,8458,4369,785165
fazla_kadro,20292586,54,4,1,2,5,4,1,13,116470,8575,4654,866040
fazla_kadro,20292586,55,4,1,2,6,6,0,19,121550,5669,4510,948687
fazla_kadro,20292586,56,4,1,2,11,9,2,13,90840,6247,4048,535189
fazla_kadro,20292586,57,4,1,2,9,7,2,9,76800,6410,3648,587804
fazla_kadro,20292586,58,4,1,2,7,7,0,14,85925,9437,4047,646635
fazla_kadro,20292586,59,4,1,2,5,5,0,14,67050,5430,3462,691918
fazla_kadro,20292586,60,4,1,2,5,4,1,12,57280,9488,3714,731123
fazla_kadro,20300505,1,4,1,2,5,5,0,13,54850,5971,2951,836891
fazla_kadro,20300505,2,4,1,2,6,5,1,12,55000,6455,2945,874100
fazla_kadro,20300505,3,4,1,2,7,6,1,12,71350,8335,3110,922342
fazla_kadro,20300505,4,4,1,2,8,8,0,13,75200,5222,2984,973128
fazla_kadro,20300505,5,4,1,2,8,6,2,10,46915,8962,2969,1005159
fazla_kadro,20300505,6,4,1,2,9,8,1,14,85850,6602,2744,1063308
fazla_kadro,20300505,7,4,1,2,10,9,1,13,80100,5776,2589,681237
fazla_kadro,20300505,8,4,1,2,6,6,0,12,67200,9005,2828,726699
fazla_kadro,20300505,9,4,1,2,8,7,1,11,63950,8605,3360,770148
fazla_kadro,20300505,10,4,1,2,6,6,0,13,58850,7747,3491,809771
fazla_kadro,20300505,11,4,1,2,7,5,2,10,42405,8333,3471,838392
fazla_kadro,20300505,12,4,1,2,6,2,4,6,33750,9909,3181,861397
fazla_kadro,20300505,13,4,1,2,5,5,0,16,73900,5717,3028,911377
fazla_kadro,20300505,14,4,1,2,7,7,0,16,96950,9747,3680,535217
fazla_kadro,20300505,15,4,1,2,7,6,1,13,61250,9827,4127,576426
fazla_kadro,20300505,16,4,1,2,6,6,0,15,76390,9663,4694,628594
fazla_kadro,20300505,17,4,1,2,7,7,0,16,111150,6037,4590,703701
fazla_kadro,20300505,18,4,1,2,7,6,1,13,81950,6822,4485,759550
fazla_kadro,20300505,19,4,1,2,8,7,1,14,78000,7596,4628,812325
fazla_kadro,20300505,20,4,1,2,10,10,0,19,114350,4897,4746,889723
fazla_kadro,20300505,21,4,1,2,9,9,0,19,103015,8393,5082,513408
fazla_kadro,20300505,22,4,1,2,9,6,3,12,89815,8417,5154,575952
fazla_kadro,20300505,23,4,1,2,8,8,0,16,81655,9205,5440,631159
fazla_kadro,20300505,24,4,1,2,9,9,0,17,91335,9077,5648,693206
fazla_kadro,20300505,25,4,1,2,8,8,0,17,94085,8168,5791,756873
fazla_kadro,20300505,26,4,1,2,9,9,0,17,100550,9660,6068,825177
fazla_kadro,20300505,27,4,1,2,12,9,3,16,103170,6159,5883,896143
fazla_kadro,20300505,28,4,1,2,11,9,2,16,92410,7664,6035,507164
fazla_kadro,20300505,29,4,1,2,10,10,0,18,96150,8371,6186,572187
fazla_kadro,20300505,30,4,1,2,12,10,2,15,110650,5993,6008,647122
fazla_kadro,20300505,31,4,1,2,9,6,3,11,81730,8331,5756,702957
fazla_kadro,20300505,32,4,1,2,7,6,1,16,102875,9800,6122,774519
fazla_kadro,20300505,33,4,1,2,9,8,1,16,88850,6165,5936,834595
fazla_kadro,20300505,34,4,1,2,9,7,2,19,96240,7854,6031,900412
fazla_kadro,20300505,35,4,1,2,13,11,2,19,121590,8399,6180,525209
fazla_kadro,20300505,36,4,1,2,8,8,0,18,108450,8185,6372,598821
fazla_kadro,20300505,37,4,1,2,10,7,3,12,72600,7052,5958,648405
fazla_kadro,20300505,38,4,1,2,7,7,0,18,114350,6050,5861,726301
fazla_kadro,20300505,39,4,1,2,8,8,0,17,100250,5625,5868,794077
fazla_kadro,20300505,40,4,1,2,10,9,1,15,76250,9117,6226,845936
fazla_kadro,20300505,41,4,1,2,9,7,2,17,88980,7307,6276,906552
fazla_kadro,20300505,42,4,1,2,11,7,4,17,117480,7049,6196,522982
fazla_kadro,20300505,43,4,1,2,7,5,2,14,93230,8366,5645,587407
fazla_kadro,20300505,44,4,1,2,9,7,2,14,73280,7272,5694,637065
fazla_kadro,20300505,45,4,1,2,8,7,1,16,115415,6951,5735,716639
fazla_kadro,20300505,46,4,1,2,10,8,2,14,87330,7483,5787,776895
fazla_kadro,20300505,47,4,1,2,9,8,1,16,121680,7700,5934,859984
fazla_kadro,20300505,48,4,1,2,9,7,2,19,111400,6193,5704,936250
fazla_kadro,20300505,49,4,1,2,10,8,2,19,123200,6676,5663,549586
fazla_kadro,20300505,50,4,1,2,10,9,1,14,85450,6889,5342,607587
fazla_kadro,20300505,51,4,1,2,11,8,3,13,111720,8815,5553,683928
fazla_kadro,20300505,52,4,1,2,10,6,4,13,88650,9026,5638,744503
fazla_kadro,20300505,53,4,1,2,11,9,2,13,99950,7034,5539,812820
fazla_kadro,20300505,54,4,1,2,7,7,0,17,111950,3554,4660,888615
fazla_kadro,20300505,55,4,1,2,10,8,2,15,111200,4412,4201,964471
fazla_kadro,20300505,56,4,1,2,11,8,3,13,75260,8496,4389,540176
fazla_kadro,20300505,57,4,1,2,9,8,1,14,96980,7955,4534,606673
fazla_kadro,20300505,58,4,1,2,7,6,1,14,78850,7753,4646,659650
fazla_kadro,20300505,59,4,1,2,7,7,0,15,93250,7223,4745,722843
fazla_kadro,20300505,60,4,1,2,7,6,1,14,97850,9178,4978,789237
fazla_kadro,20308424,1,4,1,2,7,7,0,13,75900,9702,3504,851558
fazla_kadro,20308424,2,4,1,2,8,7,1,13,73900,9333,3757,901920
fazla_kadro,20308424,3,4,1,2,6,6,0,14,74630,9883,4414,952380
fazla_kadro,20308424,4,4,1,2,11,11,0,15,68470,9589,4679,998771
fazla_kadro,20308424,5,4,1,2,9,9,0,15,95550,6471,4593,1063860
fazla_kadro,20308424,6,4,1,2,5,4,1,18,83660,9297,5159,1122408
fazla_kadro,20308424,7,4,1,2,11,10,1,19,101150,7426,5230,754497
fazla_kadro,20308424,8,4,1,2,10,10,0,16,75700,6779,5174,805811
fazla_kadro,20308424,9,4,1,2,7,5,2,12,64590,8625,5131,850274
fazla_kadro,20308424,10,4,1,2,5,5,0,16,88115,9874,5637,910799
fazla_kadro,20308424,11,4,1,2,7,6,1,15,74320,9105,5834,961406
fazla_kadro,20308424,12,4,1,2,7,7,0,17,102400,5900,5818,1030748
fazla_kadro,20308424,13,4,1,2,10,8,2,19,92050,6832,5724,1092898
fazla_kadro,20308424,14,4,1,2,10,10,0,21,108485,9690,6208,724859
fazla_kadro,20308424,15,4,1,2,8,7,1,15,78850,8042,6007,778167
fazla_kadro,20308424,16,4,1,2,8,8,0,18,98665,7163,6117,845021
fazla_kadro,20308424,17,4,1,2,11,10,1,17,108900,5905,6050,918651
fazla_kadro,20308424,18,4,1,2,8,6,2,13,87650,8685,6127,978975
fazla_kadro,20308424,19,4,1,2,10,10,0,18,92650,7750,6171,1041659
fazla_kadro,20308424,20,4,1,2,12,8,4,16,101845,5515,5652,1110685
fazla_kadro,20308424,21,4,1,2,13,12,1,19,103955,8554,5840,733968
fazla_kadro,20308424,22,4,1,2,12,10,2,15,96450,8194,6030,799009
fazla_kadro,20308424,23,4,1,2,10,10,0,18,107050,5519,5824,871361
fazla_kadro,20308424,24,4,1,2,8,6,2,15,101200,6772,5817,939904
fazla_kadro,20308424,25,4,1,2,6,5,1,15,99900,8380,6019,1007608
fazla_kadro,20308424,26,4,1,2,11,9,2,14,77105,6752,5938,1060091
fazla_kadro,20308424,27,4,1,2,7,6,1,20,117505,8866,6273,1139985
fazla_kadro,20308424,28,4,1,2,10,9,1,18,127010,7131,6097,774582
fazla_kadro,20308424,29,4,1,2,7,7,0,18,88550,7982,6337,834427
fazla_kadro,20308424,30,4,1,2,7,5,2,14,85050,8544,6559,892071
fazla_kadro,20308424,31,4,1,2,10,8,2,15,88800,5716,6096,952085
fazla_kadro,20308424,32,4,1,2,8,7,1,17,109880,5940,5958,1027766
fazla_kadro,20308424,33,4,1,2,9,9,0,18,105300,6788,6060,1098657
fazla_kadro,20308424,34,4,1,2,7,5,2,16,122950,7384,6104,1183073
fazla_kadro,20308424,35,4,1,2,11,8,3,17,135505,5723,5589,817074
fazla_kadro,20308424,36,4,1,2,10,9,1,15,108580,8816,5732,891247
fazla_kadro,20308424,37,4,1,2,7,6,1,14,84120,9169,6047,949880
fazla_kadro,20308424,38,4,1,2,8,7,1,16,93940,9018,6268,1013637
fazla_kadro,20308424,39,4,1,2,9,8,1,17,101000,8424,6406,1082519
fazla_kadro,20308424,40,4,1,2,9,6,3,14,102600,5965,6317,1154205
fazla_kadro,20308424,41,4,1,2,13,11,2,17,99400,8241,6205,1221675
fazla_kadro,20308424,42,4,1,2,14,13,1,21,143800,6590,6087,855395
fazla_kadro,20308424,43,4,1,2,10,9,1,17,131980,6109,5968,946591
fazla_kadro,20308424,44,4,1,2,7,7,0,18,103150,8777,6228,1016309
fazla_kadro,20308424,45,4,1,2,7,7,0,18,106800,5066,5956,1088883
fazla_kadro,20308424,46,4,1,2,10,8,2,14,71875,9359,5974,1138206
fazla_kadro,20308424,47,4,1,2,9,6,3,11,57360,9388,5937,1177329
fazla_kadro,20308424,48,4,1,2,10,8,2,16,103250,6594,5633,1247702
fazla_kadro,20308424,49,4,1,2,10,8,2,13,89000,6126,5124,838168
fazla_kadro,20308424,50,4,1,2,6,6,0,16,73300,9614,5602,887564
fazla_kadro,20308424,51,4,1,2,7,6,1,16,103200,9269,5955,957823
fazla_kadro,20308424,52,4,1,2,8,4,4,7,53150,6779,5046,993900
fazla_kadro,20308424,53,4,1,2,8,7,1,14,75645,9385,5235,1045774
fazla_kadro,20308424,54,4,1,2,6,4,2,14,79530,8477,5517,1101782
fazla_kadro,20308424,55,4,1,2,10,6,4,14,69120,8039,5523,1148745
fazla_kadro,20308424,56,4,1,2,10,6,4,13,85900,4993,4816,731466
fazla_kadro,20308424,57,4,1,2,8,7,1,14,76995,9152,5024,784925
fazla_kadro,20308424,58,4,1,2,10,8,2,13,76670,6944,4727,836961
fazla_kadro,20308424,59,4,1,2,8,7,1,15,83650,4047,4201,893849
fazla_kadro,20308424,60,4,1,2,9,9,0,15,81600,9488,4548,949025
fazla_kadro,20316343,1,4,1,2,8,6,2,10,43850,8938,3113,829703
fazla_kadro,20316343,2,4,1,2,7,5,2,11,62400,9891,3392,872974
fazla_kadro,20316343,3,4,1,2,6,5,1,10,44480,9366,3446,903625
fazla_kadro,20316343,4,4,1,2,7,7,0,14,84985,8462,3722,961815
fazla_kadro,20316343,5,4,1,2,8,8,0,14,68755,8311,3929,1008833
fazla_kadro,20316343,6,4,1,2,8,6,2,14,74180,4974,3452,1059170
fazla_kadro,20316343,7,4,1,2,7,7,0,17,87095,9517,4048,682159
fazla_kadro,20316343,8,4,1,2,8,7,1,13,71050,7288,4131,730359
fazla_kadro,20316343,9,4,1,2,8,8,0,15,67460,8665,4364,776118
fazla_kadro,20316343,10,4,1,2,5,5,0,15,66195,8825,4809,821331
fazla_kadro,20316343,11,4,1,2,8,8,0,16,91350,8201,5024,883250
fazla_kadro,20316343,12,4,1,2,11,10,1,14,65880,8831,5295,928151
fazla_kadro,20316343,13,4,1,2,13,10,3,16,89800,6370,4923,989047
fazla_kadro,20316343,14,4,1,2,14,12,2,17,82180,8537,5048,603332
fazla_kadro,20316343,15,4,1,2,7,6,1,15,96250,8729,5254,668812
fazla_kadro,20316343,16,4,1,2,7,7,0,16,81590,7856,5429,725044
fazla_kadro,20316343,17,4,1,2,11,10,1,16,123320,7735,5538,809304
fazla_kadro,20316343,18,4,1,2,10,8,2,14,113360,2303,4869,886168
fazla_kadro,20316343,19,4,1,2,9,8,1,15,77030,7563,4963,938154
fazla_kadro,20316343,20,4,1,2,8,6,2,16,99090,9274,5149,1006156
fazla_kadro,20316343,21,4,1,2,9,7,2,17,101950,8511,5382,627654
fazla_kadro,20316343,22,4,1,2,11,11,0,17,92545,9439,5604,690480
fazla_kadro,20316343,23,4,1,2,6,4,2,11,68900,5361,4845,737311
fazla_kadro,20316343,24,4,1,2,8,7,1,14,82800,9296,5096,793197
fazla_kadro,20316343,25,4,1,2,7,7,0,16,110570,9358,5473,869520
fazla_kadro,20316343,26,4,1,2,9,9,0,17,74500,8744,5716,920281
fazla_kadro,20316343,27,4,1,2,12,11,1,19,136600,6755,5669,1013742
fazla_kadro,20316343,28,4,1,2,9,7,2,16,121900,8419,5492,644469
fazla_kadro,20316343,29,4,1,2,8,8,0,17,86105,7237,5633,702499
fazla_kadro,20316343,30,4,1,2,9,8,1,15,116600,5395,5423,781350
fazla_kadro,20316343,31,4,1,2,8,8,0,17,81150,7483,5528,835961
fazla_kadro,20316343,32,4,1,2,10,10,0,17,88250,7168,5604,895815
fazla_kadro,20316343,33,4,1,2,11,10,1,16,101140,9066,5926,965029
fazla_kadro,20316343,34,4,1,2,15,10,5,15,100500,6762,5417,1033461
fazla_kadro,20316343,35,4,1,2,10,9,1,18,116600,6315,5319,654387
fazla_kadro,20316343,36,4,1,2,8,7,1,15,80800,9806,5538,709205
fazla_kadro,20316343,37,4,1,2,9,7,2,13,81750,8170,5538,764876
fazla_kadro,20316343,38,4,1,2,7,6,1,16,95850,7664,5387,829751
fazla_kadro,20316343,39,4,1,2,7,5,2,13,100830,8348,5486,898989
fazla_kadro,20316343,40,4,1,2,12,12,0,17,92050,7845,5604,961442
fazla_kadro,20316343,41,4,1,2,10,10,0,21,121140,6902,5512,1043528
fazla_kadro,20316343,42,4,1,2,13,10,3,17,104620,7698,5472,650642
fazla_kadro,20316343,43,4,1,2,7,7,0,17,74000,8128,5705,700528
fazla_kadro,20316343,44,4,1,2,10,10,0,17,111740,8065,5816,777565
fazla_kadro,20316343,45,4,1,2,10,8,2,12,86150,9338,5742,836025
fazla_kadro,20316343,46,4,1,2,8,7,1,16,89100,8589,5923,896551
fazla_kadro,20316343,47,4,1,2,7,5,2,13,84800,8617,5977,954198
fazla_kadro,20316343,48,4,1,2,10,7,3,18,115650,8121,6071,1032358
fazla_kadro,20316343,49,4,1,2,10,8,2,20,107750,5454,5649,635244
fazla_kadro,20316343,50,4,1,2,7,7,0,17,101630,8216,5827,704348
fazla_kadro,20316343,51,4,1,2,8,6,2,13,63750,7230,5647,747452
fazla_kadro,20316343,52,4,1,2,8,7,1,16,77950,8677,5849,800207
fazla_kadro,20316343,53,4,1,2,7,6,1,16,107600,8486,6080,875506
fazla_kadro,20316343,54,4,1,2,9,5,4,11,59980,8056,5909,916587
fazla_kadro,20316343,55,4,1,2,13,9,4,17,96050,7309,5866,981626
fazla_kadro,20316343,56,4,1,2,11,7,4,16,93650,7475,5626,568870
fazla_kadro,20316343,57,4,1,2,8,8,0,17,120370,8699,5876,651637
fazla_kadro,20316343,58,4,1,2,6,5,1,15,90910,8550,6071,714443
fazla_kadro,20316343,59,4,1,2,9,6,3,13,94500,3030,5293,780098
fazla_kadro,20316343,60,4,1,2,7,7,0,16,103925,7999,5560,851623
fazla_kadro,20324262,1,4,1,2,7,7,0,13,59400,8582,3149,840260
fazla_kadro,20324262,2,4,1,2,7,7,0,13,61800,8350,3476,881943
fazla_kadro,20324262,3,4,1,2,8,7,1,13,55700,6863,2698,919635
fazla_kadro,20324262,4,4,1,2,4,4,0,12,61590,9057,3052,961871
fazla_kadro,20324262,5,4,1,2,6,6,0,13,63950,8955,3360,1005544
fazla_kadro,20324262,6,4,1,2,8,6,2,14,75450,9056,3657,1056474
fazla_kadro,20324262,7,4,1,2,6,5,1,16,64760,9538,4154,665059
fazla_kadro,20324262,8,4,1,2,7,7,0,15,64265,6956,4217,708729
fazla_kadro,20324262,9,4,1,2,8,8,0,15,67010,7416,4287,754166
fazla_kadro,20324262,10,4,1,2,6,6,0,15,66450,9373,4650,799499
fazla_kadro,20324262,11,4,1,2,9,9,0,15,68635,8358,4843,846277
fazla_kadro,20324262,12,4,1,2,8,7,1,13,59950,9333,4940,887064
fazla_kadro,20324262,13,4,1,2,8,8,0,20,96250,7612,5120,952045
fazla_kadro,20324262,14,4,1,2,9,5,4,12,61900,5810,4250,552378
fazla_kadro,20324262,15,4,1,2,6,5,1,14,83550,9173,4684,609028
fazla_kadro,20324262,16,4,1,2,9,9,0,15,76430,9263,4972,660970
fazla_kadro,20324262,17,4,1,2,8,8,0,16,80090,8844,5199,715801
fazla_kadro,20324262,18,4,1,2,7,5,2,13,98100,5294,4835,782621
fazla_kadro,20324262,19,4,1,2,8,6,2,11,74550,9327,4821,833247
fazla_kadro,20324262,20,4,1,2,8,6,2,15,102480,8493,4948,905116
fazla_kadro,20324262,21,4,1,2,14,12,2,18,100650,6846,4996,526214
fazla_kadro,20324262,22,4,1,2,10,8,2,14,80210,5373,4822,580723
fazla_kadro,20324262,23,4,1,2,8,8,0,16,92790,9823,5321,644350
fazla_kadro,20324262,24,4,1,2,8,7,1,16,62800,9291,5585,686553
fazla_kadro,20324262,25,4,1,2,8,8,0,17,76620,8805,5836,738594
fazla_kadro,20324262,26,4,1,2,10,10,0,17,102350,6820,5866,807958
fazla_kadro,20324262,27,4,1,2,13,10,3,19,100250,8482,5958,875748
fazla_kadro,20324262,28,4,1,2,9,8,1,20,114290,7755,6334,501188
fazla_kadro,20324262,29,4,1,2,9,6,3,11,67250,8362,6077,546695
fazla_kadro,20324262,30,4,1,2,9,9,0,18,113050,5069,5678,623522
fazla_kadro,20324262,31,4,1,2,8,5,3,11,77900,6820,5234,676742
fazla_kadro,20324262,32,4,1,2,11,10,1,15,91590,8216,5372,739300
fazla_kadro,20324262,33,4,1,2,7,6,1,15,79035,8413,5679,792630
fazla_kadro,20324262,34,4,1,2,12,8,4,13,70005,6268,5018,840120
fazla_kadro,20324262,35,4,1,2,10,9,1,18,89400,5545,4744,442407
fazla_kadro,20324262,36,4,1,2,6,5,1,10,85200,9887,4581,500769
fazla_kadro,20324262,37,4,1,2,8,8,0,15,94755,8063,4809,565364
fazla_kadro,20324262,38,4,1,2,6,4,2,12,73950,9153,4972,615183
fazla_kadro,20324262,39,4,1,2,8,8,0,16,94860,4660,4687,680065
fazla_kadro,20324262,40,4,1,2,8,7,1,13,90810,7561,4339,742196
fazla_kadro,20324262,41,4,1,2,7,7,0,19,129500,7513,4514,830051
fazla_kadro,20324262,42,4,1,2,11,10,1,18,89820,8786,4839,426964
fazla_kadro,20324262,43,4,1,2,10,10,0,16,93000,8599,5099,489662
fazla_kadro,20324262,44,4,1,2,7,7,0,16,71450,9245,5411,537870
fazla_kadro,20324262,45,4,1,2,11,11,0,17,81940,8713,5626,593269
fazla_kadro,20324262,46,4,1,2,9,7,2,12,98485,6682,5353,661335
fazla_kadro,20324262,47,4,1,2,9,7,2,12,76250,9154,5373,713542
fazla_kadro,20324262,48,4,1,2,12,9,3,14,93360,8122,5128,777393
fazla_kadro,20324262,49,4,1,2,11,7,4,14,92550,7381,4299,370373
fazla_kadro,20324262,50,4,1,2,7,7,0,15,99470,9428,4637,438881
fazla_kadro,20324262,51,4,1,2,7,7,0,15,79800,9855,5009,492726
fazla_kadro,20324262,52,4,1,2,10,10,0,16,89150,8072,5176,552879
fazla_kadro,20324262,53,4,1,2,5,4,1,15,68275,9642,5541,599518
fazla_kadro,20324262,54,4,1,2,7,6,1,16,105200,8335,5735,672438
fazla_kadro,20324262,55,4,1,2,10,9,1,20,146420,7478,5839,771860
fazla_kadro,20324262,56,4,1,2,9,6,3,15,82700,7264,5183,351888
fazla_kadro,20324262,57,4,1,2,9,7,2,13,118450,6280,4200,433177
fazla_kadro,20324262,58,4,1,2,10,8,2,13,79400,6774,4258,486794
fazla_kadro,20324262,59,4,1,2,8,7,1,13,73500,8488,4461,536691
fazla_kadro,20324262,60,4,1,2,6,4,2,11,50700,9892,4639,571072
fazla_kadro,20332181,1,4,1,2,6,6,0,13,72450,9875,3507,848982
fazla_kadro,20332181,2,4,1,2,5,5,0,14,68100,3225,2615,894891
fazla_kadro,20332181,3,4,1,2,6,6,0,12,75950,9865,2972,946412
fazla_kadro,20332181,4,4,1,2,8,7,1,12,62950,7468,3002,989138
fazla_kadro,20332181,5,4,1,2,2,2,0,13,89600,4574,2565,1049922
fazla_kadro,20332181,6,4,1,2,9,8,1,14,83915,9484,2975,1108231
fazla_kadro,20332181,7,4,1,2,8,8,0,16,85820,7461,3196,730453
fazla_kadro,20332181,8,4,1,2,6,6,0,13,72400,9861,3564,779569
fazla_kadro,20332181,9,4,1,2,8,8,0,14,58830,8682,3852,819526
fazla_kadro,20332181,10,4,1,2,7,7,0,14,57705,8253,4110,859276
fazla_kadro,20332181,11,4,1,2,7,7,0,15,72000,7570,4300,907809
fazla_kadro,20332181,12,4,1,2,6,4,2,13,93090,9861,4546,971959
fazla_kadro,20332181,13,4,1,2,8,6,2,16,110750,2749,3678,1047404
fazla_kadro,20332181,14,4,1,2,9,9,0,17,76650,8055,4234,657584
fazla_kadro,20332181,15,4,1,2,8,8,0,15,71750,7433,4378,706145
fazla_kadro,20332181,16,4,1,2,7,6,1,13,63900,9078,4607,749481
fazla_kadro,20332181,17,4,1,2,9,9,0,15,83850,8795,4811,806059
fazla_kadro,20332181,18,4,1,2,8,7,1,14,93700,7728,4864,870011
fazla_kadro,20332181,19,4,1,2,7,6,1,12,83675,8867,4914,927052
fazla_kadro,20332181,20,4,1,2,12,12,0,20,124000,7412,5176,1010949
fazla_kadro,20332181,21,4,1,2,10,7,3,16,98050,6281,4756,630308
fazla_kadro,20332181,22,4,1,2,9,7,2,13,81050,8812,4801,685142
fazla_kadro,20332181,23,4,1,2,9,9,0,16,77300,8773,5012,737445
